====================================================================================================
HOSPITAL RESOURCE SHARING SYSTEM - DATABASE EXPORT
Generated: 2026-03-03 12:09:19
====================================================================================================

Total Tables Found: 33


====================================================================================================
TABLE: auth_group
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: integer NOT NULL
  - name: character varying(150) NOT NULL

Total Rows: 0

No data in this table.


====================================================================================================
TABLE: auth_group_permissions
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: bigint NOT NULL
  - group_id: integer NOT NULL
  - permission_id: integer NOT NULL

Total Rows: 0

No data in this table.


====================================================================================================
TABLE: auth_permission
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: integer NOT NULL
  - name: character varying(255) NOT NULL
  - content_type_id: integer NOT NULL
  - codename: character varying(100) NOT NULL

Total Rows: 88

DATA:
----------------------------------------------------------------------------------------------------
id | name | content_type_id | codename
7994a807-4838-4c23-abb7-ef27f0f98ab0 | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | 981ec110-6d6b-4c85-976c-4a018bce761d | NULL | 1566 | 33.33 | 2026-03-23 | NULL | PharmaCorp | 97 | 2392 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
9c341032-9191-4905-a8d7-548d90f16e8e | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | c7ec8277-95aa-48dd-b878-9c0d101b8cf6 | NULL | 1097 | 42.22 | 2026-11-17 | NULL | MedSupply Inc | 107 | 2614 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
c7d09885-0973-41b4-9e3b-08ab30bd0dd2 | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | a758bd0c-66d2-4d04-93be-384e4b7fa9fe | NULL | 170 | 40.68 | 2027-02-02 | NULL | PharmaCorp | 88 | 2846 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
dc033fd0-e08b-4510-95fa-432b51106b0b | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | 297492d2-e05f-47a2-a2cf-6ecc68650097 | NULL | 614 | 40.82 | 2027-02-23 | NULL | HealthDistributors | 128 | 2305 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
e2902cc3-5473-4c92-a34a-da6507a35c69 | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | fffc289c-29ab-4d3c-ae30-a50b9d6bcef3 | NULL | 468 | 45.89 | 2026-04-29 | NULL | HealthDistributors | 85 | 3728 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
6a8348ab-b36e-43bf-9ad0-76a84b72c035 | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | 78dfb696-dba5-4c8e-8792-3ad6cac2a683 | NULL | 1299 | 44.92 | 2026-05-02 | NULL | PharmaCorp | 101 | 3644 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
ee196b55-2744-43a6-9431-f454e3fc3633 | b8dd38d0-53d4-4362-9170-1febdd6af033 | fd3497eb-5e8f-4ed5-a646-63a73b535e6a | NULL | 1469 | 38.63 | 2026-03-29 | NULL | HealthDistributors | 98 | 3216 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
a9c30282-e4e9-4a27-9fef-bbfffefc8387 | b8dd38d0-53d4-4362-9170-1febdd6af033 | c6e29906-8166-4556-8c07-5bd571bf3543 | NULL | 760 | 31.87 | 2026-07-19 | NULL | MedSupply Inc | 96 | 1963 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
604a7301-f7b4-406a-b6f8-9ae31c7a406c | b8dd38d0-53d4-4362-9170-1febdd6af033 | 981ec110-6d6b-4c85-976c-4a018bce761d | NULL | 1578 | 7.17 | 2026-07-18 | NULL | HealthDistributors | 148 | 2579 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
5196b38b-672a-4d8e-8348-e587dcc2afd1 | b8dd38d0-53d4-4362-9170-1febdd6af033 | c7ec8277-95aa-48dd-b878-9c0d101b8cf6 | NULL | 274 | 40.70 | 2026-11-12 | NULL | MedSupply Inc | 94 | 3904 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
ac2006ed-542a-487d-82cd-0c0a4780b4ff | b8dd38d0-53d4-4362-9170-1febdd6af033 | a758bd0c-66d2-4d04-93be-384e4b7fa9fe | NULL | 1028 | 44.01 | 2026-08-19 | NULL | HealthDistributors | 82 | 1515 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
aabaa246-e49d-4e3c-b9fa-13fd68e127f8 | b8dd38d0-53d4-4362-9170-1febdd6af033 | 297492d2-e05f-47a2-a2cf-6ecc68650097 | NULL | 723 | 7.82 | 2026-06-25 | NULL | PharmaCorp | 57 | 2852 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
2858914e-acf4-4d5d-a8ce-19d1f9462da1 | b8dd38d0-53d4-4362-9170-1febdd6af033 | fffc289c-29ab-4d3c-ae30-a50b9d6bcef3 | NULL | 700 | 31.82 | 2026-04-21 | NULL | MedSupply Inc | 98 | 2096 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
5a082646-de5e-43a3-a40e-db110bc5f5c2 | b8dd38d0-53d4-4362-9170-1febdd6af033 | 78dfb696-dba5-4c8e-8792-3ad6cac2a683 | NULL | 815 | 18.64 | 2026-06-12 | NULL | MedSupply Inc | 105 | 2473 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655


====================================================================================================
TABLE: medications
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: uuid NOT NULL
  - name: character varying(255) NOT NULL
  - generic_name: character varying(255) NULL
  - brand_name: character varying(255) NULL
  - strength: character varying(100) NULL
  - dosage_form: character varying(100) NULL
  - route: character varying(100) NULL
  - therapeutic_class: character varying(255) NULL
  - manufacturer: character varying(255) NULL
  - ndc_number: character varying(50) NULL
  - controlled_substance: boolean NULL
  - requires_prescription: boolean NULL
  - created_at: timestamp without time zone NULL
  - updated_at: timestamp without time zone NULL

Total Rows: 8

DATA:
----------------------------------------------------------------------------------------------------
id | name | generic_name | brand_name | strength | dosage_form | route | therapeutic_class | manufacturer | ndc_number | controlled_substance | requires_prescription | created_at | updated_at
----------------------------------------------------------------------------------------------------
fd3497eb-5e8f-4ed5-a646-63a73b535e6a | Amoxicillin 500mg | Amoxicillin | NULL | NULL | NULL | NULL | Antibiotics | NULL | NDC-001 | False | True | 2026-01-31 18:03:06.122141 | 2026-01-31 18:03:06.122141
c6e29906-8166-4556-8c07-5bd571bf3543 | Lisinopril 10mg | Lisinopril | NULL | NULL | NULL | NULL | ACE Inhibitors | NULL | NDC-002 | False | True | 2026-01-31 18:03:06.122141 | 2026-01-31 18:03:06.122141
981ec110-6d6b-4c85-976c-4a018bce761d | Metformin 850mg | Metformin | NULL | NULL | NULL | NULL | Antidiabetic | NULL | NDC-003 | False | True | 2026-01-31 18:03:06.122141 | 2026-01-31 18:03:06.122141
c7ec8277-95aa-48dd-b878-9c0d101b8cf6 | Omeprazole 20mg | Omeprazole | NULL | NULL | NULL | NULL | Proton Pump Inhibitor | NULL | NDC-004 | False | True | 2026-01-31 18:03:06.122141 | 2026-01-31 18:03:06.122141
a758bd0c-66d2-4d04-93be-384e4b7fa9fe | Amlodipine 5mg | Amlodipine | NULL | NULL | NULL | NULL | Calcium Channel Blocker | NULL | NDC-005 | False | True | 2026-01-31 18:03:06.122141 | 2026-01-31 18:03:06.122141
297492d2-e05f-47a2-a2cf-6ecc68650097 | Atorvastatin 20mg | Atorvastatin | NULL | NULL | NULL | NULL | Statin | NULL | NDC-006 | False | True | 2026-01-31 18:03:06.122141 | 2026-01-31 18:03:06.122141
fffc289c-29ab-4d3c-ae30-a50b9d6bcef3 | Insulin Glargine | Insulin Glargine | NULL | NULL | NULL | NULL | Insulin | NULL | NDC-007 | False | True | 2026-01-31 18:03:06.122141 | 2026-01-31 18:03:06.122141
78dfb696-dba5-4c8e-8792-3ad6cac2a683 | Morphine 10mg | Morphine | NULL | NULL | NULL | NULL | Opioid Analgesic | NULL | NDC-008 | False | True | 2026-01-31 18:03:06.122141 | 2026-01-31 18:03:06.122141


====================================================================================================
TABLE: organ_registry
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: uuid NOT NULL
  - hospital_id: uuid NOT NULL
  - organ_type: character varying(20) NOT NULL
  - donor_id: character varying(100) NULL
  - recipient_id: uuid NULL
  - blood_type: character varying(5) NULL
  - hla_typing: text NULL
  - status: character varying(20) NULL
  - viability_hours: integer NULL
  - harvest_datetime: timestamp without time zone NULL
  - expiry_datetime: timestamp without time zone NULL
  - priority_score: integer NULL
  - created_at: timestamp without time zone NULL
  - updated_at: timestamp without time zone NULL

Total Rows: 0

No data in this table.


====================================================================================================
TABLE: patients
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: uuid NOT NULL
  - hospital_id: uuid NOT NULL
  - patient_id: character varying(50) NOT NULL
  - first_name: character varying(100) NOT NULL
  - last_name: character varying(100) NOT NULL
  - date_of_birth: date NULL
  - gender: character varying(10) NULL
  - blood_type: character varying(5) NULL
  - phone: character varying(20) NULL
  - email: character varying(255) NULL
  - address: text NULL
  - emergency_contact_name: character varying(255) NULL
  - emergency_contact_phone: character varying(20) NULL
  - insurance_number: character varying(100) NULL
  - allergies: text NULL
  - chronic_conditions: text NULL
  - created_at: timestamp without time zone NULL
  - updated_at: timestamp without time zone NULL

Total Rows: 0

No data in this table.


====================================================================================================
TABLE: resources_alert
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: uuid NOT NULL
  - alert_type: character varying(20) NOT NULL
  - severity: character varying(10) NOT NULL
  - title: character varying(255) NOT NULL
  - message: text NOT NULL
  - is_read: boolean NOT NULL
  - is_resolved: boolean NOT NULL
  - created_at: timestamp with time zone NOT NULL
  - resolved_at: timestamp with time zone NULL
  - hospital_id: uuid NOT NULL
  - resource_id: uuid NULL

Total Rows: 2

DATA:
----------------------------------------------------------------------------------------------------
id | alert_type | severity | title | message | is_read | is_resolved | created_at | resolved_at | hospital_id | resource_id
----------------------------------------------------------------------------------------------------
225ad746-004e-4f30-8fb6-4383f8a94c40 | shortage | critical | Critical Stock Alert | Morphine 10mg stock below minimum threshold | False | False | 2026-02-28 09:08:30.798702+00:00 | NULL | b5371635-5e42-41fb-8029-8ab5aeb1593f | 44262367-c011-4e7a-9c99-840508355d91
6afbecc5-636c-4568-8929-caee1b0162dd | expiry | high | Medication Expiry Warning | Several medications expiring within 30 days | False | False | 2026-02-28 09:08:30.806843+00:00 | NULL | b5371635-5e42-41fb-8029-8ab5aeb1593f | NULL


====================================================================================================
TABLE: resources_auditlog
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: uuid NOT NULL
  - action_type: character varying(20) NOT NULL
  - action: character varying(255) NOT NULL
  - resource_name: character varying(255) NOT NULL
  - details: text NOT NULL
  - ip_address: inet NULL
  - timestamp: timestamp with time zone NOT NULL
  - hospital_id: uuid NOT NULL
  - user_id: uuid NULL

Total Rows: 0

No data in this table.


====================================================================================================
TABLE: resources_bedoccupancy
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: uuid NOT NULL
  - bed_type: character varying(20) NOT NULL
  - total_beds: integer NOT NULL
  - occupied_beds: integer NOT NULL
  - available_beds: integer NOT NULL
  - reserved_beds: integer NOT NULL
  - last_updated: timestamp with time zone NOT NULL
  - created_at: timestamp with time zone NOT NULL
  - hospital_id: uuid NOT NULL

Total Rows: 6

DATA:
----------------------------------------------------------------------------------------------------
id | bed_type | total_beds | occupied_beds | available_beds | reserved_beds | last_updated | created_at | hospital_id
----------------------------------------------------------------------------------------------------
67cd02d4-2a33-4c4c-9b4f-039d987e499d | general | 50 | 35 | 15 | 2 | 2026-02-28 09:08:30.832972+00:00 | 2026-02-28 09:08:30.832986+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
430c0ff7-38b5-4495-a396-03c008aea805 | icu | 20 | 14 | 6 | 2 | 2026-02-28 09:08:30.837883+00:00 | 2026-02-28 09:08:30.837896+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
9ec2c8ed-d04f-4982-8ee6-e9515a1ad9c3 | emergency | 20 | 14 | 6 | 2 | 2026-02-28 09:08:30.843441+00:00 | 2026-02-28 09:08:30.843460+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
558da43d-8bc4-4b38-ada9-6f2eb8d0989b | general | 50 | 35 | 15 | 2 | 2026-02-28 09:08:30.848415+00:00 | 2026-02-28 09:08:30.848430+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
57b864ad-ded2-4b78-9de8-42c6856f351f | icu | 20 | 14 | 6 | 2 | 2026-02-28 09:08:30.853234+00:00 | 2026-02-28 09:08:30.853251+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
31ca5462-c793-41f5-bdd5-f7d4181f66d1 | emergency | 20 | 14 | 6 | 2 | 2026-02-28 09:08:30.858573+00:00 | 2026-02-28 09:08:30.858587+00:00 | 3dda2e47-063f-44a0-958f-271673d45464


====================================================================================================
TABLE: resources_inventoryitem
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: uuid NOT NULL
  - external_medication_id: uuid NULL
  - name: character varying(255) NOT NULL
  - category: character varying(100) NOT NULL
  - abc_classification: character varying(1) NOT NULL
  - ved_classification: character varying(1) NOT NULL
  - current_stock: integer NOT NULL
  - reorder_level: integer NOT NULL
  - max_stock: integer NOT NULL
  - unit_price: numeric NOT NULL
  - expiry_date: date NULL
  - supplier: character varying(255) NOT NULL
  - last_updated: timestamp with time zone NOT NULL
  - created_at: timestamp with time zone NOT NULL
  - hospital_id: uuid NOT NULL

Total Rows: 105

DATA:
----------------------------------------------------------------------------------------------------
id | external_medication_id | name | category | abc_classification | ved_classification | current_stock | reorder_level | max_stock | unit_price | expiry_date | supplier | last_updated | created_at | hospital_id
----------------------------------------------------------------------------------------------------
1dc24b16-fbaa-4ac8-8595-619b0966468c | NULL | Amoxicillin 500mg | Antibiotics | A | V | 1500 | 500 | 3000 | 0.45 | 2026-08-27 | PharmaCorp | 2026-02-28 09:07:40.015798+00:00 | 2026-02-28 09:07:40.015813+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
f5ba0e23-51f1-455e-81c5-b66b1047768b | NULL | Paracetamol 500mg | Pain Relief | A | E | 5000 | 1000 | 10000 | 0.10 | 2027-02-28 | GenericMeds | 2026-02-28 09:07:40.021642+00:00 | 2026-02-28 09:07:40.021657+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
7ba7dca8-7dab-48fe-9708-5cf53871e6d9 | NULL | Azithromycin 250mg | Antibiotics | A | V | 956 | 300 | 1500 | 1.20 | 2026-09-29 | PharmaCorp | 2026-03-03 04:52:23.241087+00:00 | 2026-03-03 04:52:23.241101+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
8d9c0a2d-c917-401d-a98d-754a87883bff | NULL | Ciprofloxacin 500mg | Antibiotics | A | V | 512 | 200 | 1000 | 0.85 | 2026-06-01 | MediSupply | 2026-03-03 04:52:23.247351+00:00 | 2026-03-03 04:52:23.247397+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
b003c702-942b-47d7-8e48-4b27d7cbf8cd | NULL | Doxycycline 100mg | Antibiotics | B | E | 622 | 250 | 1200 | 0.65 | 2026-10-29 | PharmaCorp | 2026-03-03 04:52:23.253187+00:00 | 2026-03-03 04:52:23.253214+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
84515d4b-a824-4601-8739-5f3d7b420766 | NULL | Ibuprofen 400mg | Pain Relief | A | E | 2670 | 800 | 7000 | 0.15 | 2026-12-28 | GenericMeds | 2026-03-03 04:52:23.260080+00:00 | 2026-03-03 04:52:23.260093+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
ec44a6b0-771e-438c-82a8-bb21ddace1bb | NULL | Morphine 10mg | Pain Relief | A | V | 182 | 100 | 500 | 5.50 | 2026-07-31 | ControlledMeds | 2026-03-03 04:52:23.265113+00:00 | 2026-03-03 04:52:23.265125+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
b0b4775a-e8d1-4a40-883b-6413e50220ef | NULL | Tramadol 50mg | Pain Relief | B | E | 1143 | 400 | 2000 | 0.75 | 2026-09-19 | MediSupply | 2026-03-03 04:52:23.270432+00:00 | 2026-03-03 04:52:23.270452+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
086e3f7b-8c5c-4950-a1bf-410e11682920 | NULL | Atorvastatin 20mg | Cardiovascular | A | E | 2421 | 600 | 4000 | 0.35 | 2026-11-28 | CardioPharm | 2026-03-03 04:52:23.275332+00:00 | 2026-03-03 04:52:23.275346+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
80e2a58b-1d56-4956-8593-f99672c4fdf0 | NULL | Amlodipine 5mg | Cardiovascular | A | E | 2214 | 500 | 3500 | 0.25 | 2027-01-17 | CardioPharm | 2026-03-03 04:52:23.280101+00:00 | 2026-03-03 04:52:23.280119+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
932150ad-2216-495b-aa23-c9e958074d48 | NULL | Metoprolol 50mg | Cardiovascular | B | E | 1178 | 400 | 2500 | 0.40 | 2026-12-08 | CardioPharm | 2026-03-03 04:52:23.285377+00:00 | 2026-03-03 04:52:23.285392+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
8c05e902-2956-4fcb-8384-ea00fd1b4534 | NULL | Aspirin 75mg | Cardiovascular | A | V | 5430 | 1000 | 8000 | 0.05 | 2027-04-07 | GenericMeds | 2026-03-03 04:52:23.290256+00:00 | 2026-03-03 04:52:23.290270+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
7088581f-3623-4eea-982f-941dd5456ee7 | NULL | Metformin 500mg | Diabetes | A | V | 2814 | 700 | 5000 | 0.20 | 2027-02-16 | DiabetesCare | 2026-03-03 04:52:23.295317+00:00 | 2026-03-03 04:52:23.295337+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
4672be1f-2027-4d00-819c-8dc8588a98ac | NULL | Glimepiride 2mg | Diabetes | B | E | 825 | 350 | 2200 | 0.55 | 2026-12-18 | DiabetesCare | 2026-03-03 04:52:23.300917+00:00 | 2026-03-03 04:52:23.300938+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
b6969690-66ca-4aa6-b785-4b37b6326f2b | NULL | Insulin Glargine 100U/ml | Diabetes | A | V | 218 | 100 | 600 | 25.00 | 2026-07-01 | DiabetesCare | 2026-03-03 04:52:23.305719+00:00 | 2026-03-03 04:52:23.305737+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
8bc133e1-e44d-4c3e-b7de-27a58cca3404 | NULL | Salbutamol Inhaler 100mcg | Respiratory | A | V | 472 | 200 | 1000 | 4.50 | 2026-08-30 | RespiroCare | 2026-03-03 04:52:23.310794+00:00 | 2026-03-03 04:52:23.310812+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
d2717cd2-a53d-480d-9099-808a161a2020 | NULL | Prednisolone 5mg | Respiratory | B | E | 1283 | 500 | 3000 | 0.30 | 2026-10-29 | GenericMeds | 2026-03-03 04:52:23.315350+00:00 | 2026-03-03 04:52:23.315363+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
73fcc04e-f8fe-4197-833b-dcb5f0c40a69 | NULL | Omeprazole 20mg | Gastrointestinal | A | E | 1831 | 600 | 4500 | 0.28 | 2027-01-07 | GastroMeds | 2026-03-03 04:52:23.319242+00:00 | 2026-03-03 04:52:23.319253+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
45749b2d-1812-48d7-9017-5c4c34575686 | NULL | Ranitidine 150mg | Gastrointestinal | B | E | 1061 | 400 | 2500 | 0.18 | 2026-11-18 | GenericMeds | 2026-03-03 04:52:23.322730+00:00 | 2026-03-03 04:52:23.322741+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
9172395f-ef79-4a18-a4c5-29b806a7fcb7 | NULL | Ceftriaxone 1g Injection | Antimicrobials | A | V | 329 | 150 | 800 | 3.50 | 2026-08-10 | PharmaCorp | 2026-03-03 04:52:23.326232+00:00 | 2026-03-03 04:52:23.326246+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
7679e9d6-8806-44a9-84c9-255aa5f430d9 | NULL | Metronidazole 500mg | Antimicrobials | B | E | 920 | 300 | 1800 | 0.35 | 2026-10-09 | MediSupply | 2026-03-03 04:52:23.330079+00:00 | 2026-03-03 04:52:23.330091+00:00 | b5371635-5e42-41fb-8029-8ab5aeb1593f
eb718712-9139-40ff-889f-dd61ecd910b3 | NULL | Amoxicillin 500mg | Antibiotics | A | V | 1555 | 500 | 3000 | 0.45 | 2026-08-30 | PharmaCorp | 2026-03-03 04:52:23.333924+00:00 | 2026-03-03 04:52:23.333937+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
d5af0bc0-a7a8-4f11-a91c-1713cc78878c | NULL | Azithromycin 250mg | Antibiotics | A | V | 679 | 300 | 1500 | 1.20 | 2026-09-29 | PharmaCorp | 2026-03-03 04:52:23.337096+00:00 | 2026-03-03 04:52:23.337107+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
0bbfb735-9224-42e3-85d5-491c3d8dcd40 | NULL | Ciprofloxacin 500mg | Antibiotics | A | V | 537 | 200 | 1000 | 0.85 | 2026-06-01 | MediSupply | 2026-03-03 04:52:23.340358+00:00 | 2026-03-03 04:52:23.340368+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
1a00c13a-1356-45cf-94bd-bb7a5ab1c7ff | NULL | Doxycycline 100mg | Antibiotics | B | E | 503 | 250 | 1200 | 0.65 | 2026-10-29 | PharmaCorp | 2026-03-03 04:52:23.345577+00:00 | 2026-03-03 04:52:23.345598+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
61e56f4f-bdde-4a4c-a6ea-fdbf07e84975 | NULL | Paracetamol 500mg | Pain Relief | A | E | 4499 | 1000 | 10000 | 0.10 | 2027-03-03 | GenericMeds | 2026-03-03 04:52:23.351106+00:00 | 2026-03-03 04:52:23.351124+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
f4ee2060-5668-4b80-8803-7c672f42be4d | NULL | Ibuprofen 400mg | Pain Relief | A | E | 2919 | 800 | 7000 | 0.15 | 2026-12-28 | GenericMeds | 2026-03-03 04:52:23.355705+00:00 | 2026-03-03 04:52:23.355718+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
1970a946-d870-4b8a-98fa-aaac76b17d41 | NULL | Morphine 10mg | Pain Relief | A | V | 225 | 100 | 500 | 5.50 | 2026-07-31 | ControlledMeds | 2026-03-03 04:52:23.360725+00:00 | 2026-03-03 04:52:23.360747+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
2c750428-5eb1-4e37-abc8-3b8711b57ff7 | NULL | Tramadol 50mg | Pain Relief | B | E | 902 | 400 | 2000 | 0.75 | 2026-09-19 | MediSupply | 2026-03-03 04:52:23.365492+00:00 | 2026-03-03 04:52:23.365512+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
f91ea324-3e9c-4b3f-886f-d280b03224f1 | NULL | Atorvastatin 20mg | Cardiovascular | A | E | 2388 | 600 | 4000 | 0.35 | 2026-11-28 | CardioPharm | 2026-03-03 04:52:23.370215+00:00 | 2026-03-03 04:52:23.370234+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
b618c06d-e5cb-460d-885e-da18efb9d697 | NULL | Amlodipine 5mg | Cardiovascular | A | E | 1594 | 500 | 3500 | 0.25 | 2027-01-17 | CardioPharm | 2026-03-03 04:52:23.374790+00:00 | 2026-03-03 04:52:23.374811+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
9a2a2312-0bbe-462e-a0b6-22a7072cbf6a | NULL | Metoprolol 50mg | Cardiovascular | B | E | 924 | 400 | 2500 | 0.40 | 2026-12-08 | CardioPharm | 2026-03-03 04:52:23.380867+00:00 | 2026-03-03 04:52:23.380880+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
59d76000-f53b-4ee2-a327-0baaddb1df33 | NULL | Aspirin 75mg | Cardiovascular | A | V | 4890 | 1000 | 8000 | 0.05 | 2027-04-07 | GenericMeds | 2026-03-03 04:52:23.385810+00:00 | 2026-03-03 04:52:23.385834+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
5f16be94-2c18-44d1-a985-bcd46149bbdc | NULL | Metformin 500mg | Diabetes | A | V | 3387 | 700 | 5000 | 0.20 | 2027-02-16 | DiabetesCare | 2026-03-03 04:52:23.390978+00:00 | 2026-03-03 04:52:23.390998+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
c4c3427d-714e-44a4-a086-edd9fe4b88a9 | NULL | Glimepiride 2mg | Diabetes | B | E | 1415 | 350 | 2200 | 0.55 | 2026-12-18 | DiabetesCare | 2026-03-03 04:52:23.396130+00:00 | 2026-03-03 04:52:23.396150+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
1cdfe669-252c-423d-9020-638461d6f040 | NULL | Insulin Glargine 100U/ml | Diabetes | A | V | 175 | 100 | 600 | 25.00 | 2026-07-01 | DiabetesCare | 2026-03-03 04:52:23.401417+00:00 | 2026-03-03 04:52:23.401439+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
34a509f6-d9eb-4419-8ad6-cdc84fc137ee | NULL | Salbutamol Inhaler 100mcg | Respiratory | A | V | 427 | 200 | 1000 | 4.50 | 2026-08-30 | RespiroCare | 2026-03-03 04:52:23.406234+00:00 | 2026-03-03 04:52:23.406247+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
1cc26610-004e-488f-9e3a-1cfd0427ccac | NULL | Prednisolone 5mg | Respiratory | B | E | 1113 | 500 | 3000 | 0.30 | 2026-10-29 | GenericMeds | 2026-03-03 04:52:23.411828+00:00 | 2026-03-03 04:52:23.411857+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
61e93e7d-ea15-45bd-9f9a-5fa8f200829e | NULL | Omeprazole 20mg | Gastrointestinal | A | E | 1919 | 600 | 4500 | 0.28 | 2027-01-07 | GastroMeds | 2026-03-03 04:52:23.416737+00:00 | 2026-03-03 04:52:23.416750+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
8af5bd1b-6d64-44fb-8e93-e253b5969c2a | NULL | Ranitidine 150mg | Gastrointestinal | B | E | 1575 | 400 | 2500 | 0.18 | 2026-11-18 | GenericMeds | 2026-03-03 04:52:23.421066+00:00 | 2026-03-03 04:52:23.421080+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
f534ff4d-a6df-4e82-b343-734e403fc2d9 | NULL | Ceftriaxone 1g Injection | Antimicrobials | A | V | 448 | 150 | 800 | 3.50 | 2026-08-10 | PharmaCorp | 2026-03-03 04:52:23.425432+00:00 | 2026-03-03 04:52:23.425447+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
c6e3ab3f-ec16-4369-baf1-9db62b55cf71 | NULL | Metronidazole 500mg | Antimicrobials | B | E | 973 | 300 | 1800 | 0.35 | 2026-10-09 | MediSupply | 2026-03-03 04:52:23.430156+00:00 | 2026-03-03 04:52:23.430170+00:00 | 3dda2e47-063f-44a0-958f-271673d45464
